0 1 0
1e-05 0.836346 0
2e-05 0.454113 0
3e-05 0.0780628 0
4e-05 -0.14266 0
5e-05 -0.214759 0
6e-05 -0.215127 0
7e-05 -0.175462 0
8e-05 -0.076656 0
9e-05 0.0709539 0
0.0001 0.191802 0
0.00011 0.208083 0
0.00012 0.11806 0
0.00013 -0.00824057 0
0.00014 -0.101569 0
0.00015 -0.141242 0
0.00016 -0.13586 0
0.00017 -0.0879892 0
0.00018 0.000158144 0
0.00019 0.0979192 0
0.0002 0.151083 0
0.00021 0.127026 0
0.00022 0.0455768 0
0.00023 -0.0423456 0
0.00024 -0.0990933 0
0.00025 -0.115886 0
0.00026 -0.09511 0
0.00027 -0.0383042 0
0.00028 0.0410455 0
0.00029 0.10711 0
0.0003 0.121624 0
0.00031 0.0770048 0
0.00032 0.00273819 0
0.00033 -0.0620699 0
0.00034 -0.0959581 0
0.00035 -0.0953988 0
0.00036 -0.0615504 0
0.00037 -0.000276121 0
0.00038 0.0667024 0
0.00039 0.105091 0
0.0004 0.0924904 0
0.00041 0.0379903 0
0.00042 -0.0266613 0
0.00043 -0.0729525 0
0.00044 -0.0891927 0
0.00045 -0.074207 0
0.00046 -0.030533 0
0.00047 0.0298879 0
0.00048 0.0807732 0
0.00049 0.0942819 0
0.0005 0.0630197 0
0.00051 0.00626432 0
0.00052 -0.0468291 0
0.00053 -0.0769935 0
0.00054 -0.0783585 0
0.00055 -0.0513261 0
0.00056 -0.00185898 0
0.00057 0.0523353 0
0.00058 0.0846554 0
0.00059 0.0769482 0
0.0006 0.0344588 0
0.00061 -0.0189719 0
0.00062 -0.0595182 0
0.00063 -0.0752335 0
0.00064 -0.0636596 0
0.00065 -0.0272804 0
0.00066 0.0233073 0
0.00067 0.0665713 0
0.00068 0.0797037 0
0.00069 0.0555247 0
0.0007 0.00834979 0
0.00071 -0.037933 0
0.00072 -0.0657399 0
0.00073 -0.0683735 0
0.00074 -0.0457195 0
0.00075 -0.00336766 0
0.00076 0.0434512 0
0.00077 0.0724033 0
0.00078 0.0676858 0
0.00079 0.0324397 0
0.0008 -0.0140235 0
0.00081 -0.050837 0
0.00082 -0.0662329 0
0.00083 -0.0570776 0
0.00084 -0.0255943 0
0.00085 0.0187041 0
0.00086 0.0572551 0
0.00087 0.0702848 0
0.00088 0.0507389 0
0.00089 0.00987581 0
0.0009 -0.0318015 0
0.00091 -0.0579865 0
0.00092 -0.0616055 0
0.00093 -0.0421388 0
0.00094 -0.00472223 0
0.00095 0.0371606 0
0.00096 0.0639584 0
0.00097 0.0613723 0
0.00098 0.0311556 0
0.00099 -0.0104091 0
0.001 -0.0445509 0
0.00101 -0.0597667 0
0.00102 -0.052489 0
0.00103 -0.0246329 0
0.00104 0.0151799 0
0.00105 0.0504736 0
0.00106 0.0635346 0
0.00107 0.0473719 0
0.00108 0.0111094 0
0.00109 -0.0271718 0
0.0011 -0.052171 0
0.00111 -0.0566153 0
0.00112 -0.0396426 0
0.00113 -0.00593943 0
0.00114 0.0323411 0
0.00115 0.0576405 0
0.00116 0.0567109 0
0.00117 0.03029 0
0.00118 -0.00756104 0
0.00119 -0.0396675 0
0.0012 -0.0547961 0
0.00121 -0.049061 0
0.00122 -0.0240643 0
0.00123 0.0123237 0
0.00124 0.0452017 0
0.00125 0.0583639 0
0.00126 0.0448449 0
0.00127 0.0121597 0
0.00128 -0.0234666 0
0.00129 -0.047556 0
0.0013 -0.0527194 0
0.00131 -0.0377936 0
0.00132 -0.00703983 0
0.00133 0.0284552 0
0.00134 0.0526504 0
0.00135 0.0530778 0
0.00136 0.0296804 0
0.00137 -0.00520982 0
0.00138 -0.0356952 0
0.00139 -0.0507958 0
0.0014 -0.0463736 0
0.00141 -0.0237275 0
0.00142 0.00992062 0
0.00143 0.0409174 0
0.00144 0.0542201 0
0.00145 0.0428642 0
0.00146 0.0130857 0
0.00147 -0.0203814 0
0.00148 -0.0437501 0
0.00149 -0.0495564 0
0.0015 -0.036366 0
0.00151 -0.0080439 0
0.00152 0.0252071 0
0.00153 0.0485535 0
0.00154 0.0501329 0
0.00155 0.0292392 0
0.00156 -0.00320129 0
0.00157 -0.0323511 0
0.00158 -0.0474633 0
0.00159 -0.0441886 0
0.0016 -0.0235357 0
0.00161 0.0078426 0
0.00162 0.037318 0
0.00163 0.050781 0
0.00164 0.0412539 0
0.00165 0.0139175 0
0.00166 -0.0177361 0
0.00167 -0.0405163 0
0.00168 -0.0469081 0
0.00169 -0.0352274 0
0.0017 -0.00897026 0
0.00171 0.0224143 0
0.00172 0.0450862 0
